h,w,output,type,metric,n_h,n_w,n_output,n_type,count
-1,461036509716,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,461036509716,Severely obese,String,1
-1,1516473964,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1516473964,Severely obese,String,1
-1,426564740,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,426564740,Severely obese,String,1
-1,5584939,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5584939,Severely obese,String,1
-1,2562772,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2562772,Severely obese,String,1
-1,2441083,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2441083,Severely obese,String,1
-1,1365378,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1365378,Severely obese,String,1
-1,107538,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,107538,Severely obese,String,1
-1,42368,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,42368,Severely obese,String,1
-1,40831,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,40831,Severely obese,String,1
-1,31583,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,31583,Severely obese,String,1
-1,9479,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,9479,Severely obese,String,1
-1,6949,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6949,Severely obese,String,1
-1,5393,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5393,Severely obese,String,1
-1,5067,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5067,Severely obese,String,1
-1,2989,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2989,Severely obese,String,1
-1,2296,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2296,Severely obese,String,1
-1,1311,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1311,Severely obese,String,1
-1,902,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,902,Severely obese,String,1
-1,704,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,704,Severely obese,String,1
-1,602,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,602,Severely obese,String,1
-1,319,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,319,Severely obese,String,1
-1,283,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,283,Severely obese,String,1
-1,168,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,168,Severely obese,String,1
-1,38,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,38,Severely obese,String,1
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,29,Severely obese,String,1
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,27,Severely obese,String,1
-1,26,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,26,Severely obese,String,1
-1,25,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,25,Severely obese,String,1
-1,24,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,24,Severely obese,String,1
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,14,Severely obese,String,1
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6,Severely obese,String,2
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1,Severely obese,String,14
