year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
10420505901161295,-1,-2,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,10420505901161295,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
8672634823954059,0,46984188,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,8672634823954059,1,46984188,"ArgumentError(""Day: 46984188 out of range (1:31)"")",ArgumentError,1
5665528758597820,0,3853000,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,5665528758597820,1,3853000,"ArgumentError(""Day: 3853000 out of range (1:31)"")",ArgumentError,1
5510744494667267,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,5510744494667267,1,5,-44857189441376--54255129628557491-3689348814741910303,Dates.Date,1
4884767272859762,0,-325912,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,4884767272859762,1,-325912,"ArgumentError(""Day: -325912 out of range (1:31)"")",ArgumentError,1
4253765534891008,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,7.0,4253765534891008,11,1,213327946448360-48226781892051117-18,Dates.Date,1
4055239421396020,-1,-504,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,4055239421396020,0,-504,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
3786676543398709,0,-6580912486489512,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,3786676543398709,1,-6580912486489512,"ArgumentError(""Day: -6580912486489512 out of range (1:31)"")",ArgumentError,1
2335786378039375,0,65,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2335786378039375,1,65,"ArgumentError(""Day: 65 out of range (1:31)"")",ArgumentError,1
2208784312062364,0,12481,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2208784312062364,1,12481,"ArgumentError(""Day: 12481 out of range (1:31)"")",ArgumentError,1
1590228382506333,0,-20999808,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,1590228382506333,1,-20999808,"ArgumentError(""Day: -20999808 out of range (1:31)"")",ArgumentError,1
1504494701469010,0,-16354,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,1504494701469010,1,-16354,"ArgumentError(""Day: -16354 out of range (1:31)"")",ArgumentError,1
987787869916888,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,987787869916888,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
803392778545604,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,803392778545604,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
753501706868091,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,8.0,753501706868091,4,1,248447008312760-6028347736506392-10,Dates.Date,1
736443211714181,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,8.0,736443211714181,2,1,231388513158850-6028347736506390-12,Dates.Date,1
553180610676332,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,553180610676332,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
474607326204304,0,50676,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,474607326204304,1,50676,"ArgumentError(""Day: 50676 out of range (1:31)"")",ArgumentError,1
459943577487166,0,32688,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,459943577487166,1,32688,"ArgumentError(""Day: 32688 out of range (1:31)"")",ArgumentError,1
452385622700423,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,452385622700423,1,3,-52669075854908-6028347736506389-13,Dates.Date,1
317218457172574,0,636311755,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,317218457172574,1,636311755,"ArgumentError(""Day: 636311755 out of range (1:31)"")",ArgumentError,1
305194027918651,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,305194027918651,1,11,-199860670636680-6028347736506389-21,Dates.Date,1
274547223293842,12,1,-230507475261488-6028347736506388-11,Dates.Date,10.0,274547223293842,13,1,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
247698969858060,0,20,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,24.0,247698969858060,1,20,247698969858060-01-20,Dates.Date,1
201323901509714,-10,-3,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,201323901509714,-9,-3,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
176351229898878,-1,-138190,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,176351229898878,0,-138190,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
165726441488638,0,-82178602,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,165726441488638,1,-82178602,"ArgumentError(""Day: -82178602 out of range (1:31)"")",ArgumentError,1
154094286455665,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,22.0,154094286455665,5,1,154094286455665-05-01,Dates.Date,1
94576264773565,0,119376710907077253,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,94576264773565,1,119376710907077253,"ArgumentError(""Day: 119376710907077253 out of range (1:31)"")",ArgumentError,1
81043129182041,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,81043129182041,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
69086863552760,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,69086863552760,1,9,69086863552760-01-09,Dates.Date,1
66212122180181,0,22182014,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,66212122180181,1,22182014,"ArgumentError(""Day: 22182014 out of range (1:31)"")",ArgumentError,1
63734746020955,0,506811908255157490,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,63734746020955,1,506811908255157490,"ArgumentError(""Day: 506811908255157490 out of range (1:31)"")",ArgumentError,1
60140350030456,0,27656077114313,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,11.0,60140350030456,1,27656077114313,"ArgumentError(""Day: 27656077114313 out of range (1:31)"")",ArgumentError,1
54127148346961,0,-898,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,54127148346961,1,-898,"ArgumentError(""Day: -898 out of range (1:31)"")",ArgumentError,1
53863278076725,0,-218,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,53863278076725,1,-218,"ArgumentError(""Day: -218 out of range (1:31)"")",ArgumentError,1
45591498225876,0,4538,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,45591498225876,1,4538,"ArgumentError(""Day: 4538 out of range (1:31)"")",ArgumentError,1
43341073788867,-1,-2497010766236079521,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,43341073788867,0,-2497010766236079521,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
36734048903241,0,822991,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,36734048903241,1,822991,"ArgumentError(""Day: 822991 out of range (1:31)"")",ArgumentError,1
34117114613648,0,10423,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,34117114613648,1,10423,"ArgumentError(""Day: 10423 out of range (1:31)"")",ArgumentError,1
31063510883659,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,31063510883659,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
24532952307881,-1,25,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,24532952307881,0,25,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
24169251652743,0,-1025,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,24169251652743,1,-1025,"ArgumentError(""Day: -1025 out of range (1:31)"")",ArgumentError,1
20703336839020,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,20703336839020,1,1,20703336839020-01-01,Dates.Date,1
18944028707636,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,23.0,18944028707636,6,1,18944028707636-06-01,Dates.Date,1
13165187053722,0,-765,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,13165187053722,1,-765,"ArgumentError(""Day: -765 out of range (1:31)"")",ArgumentError,1
12299325850374,0,-15264862479486226,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,12299325850374,1,-15264862479486226,"ArgumentError(""Day: -15264862479486226 out of range (1:31)"")",ArgumentError,1
7724169382959,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,7724169382959,1,9,7724169382959-01-09,Dates.Date,1
5979930441625,0,-128,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,5979930441625,1,-128,"ArgumentError(""Day: -128 out of range (1:31)"")",ArgumentError,1
5616144265907,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,5616144265907,1,7,5616144265907-01-07,Dates.Date,1
5554131574465,-1,249,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,5554131574465,0,249,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
5350206641689,-1,38086,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,5350206641689,0,38086,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
3977502598258,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,3977502598258,1,1,3977502598258-01-01,Dates.Date,1
3714907775990,4,-1,"ArgumentError(""Day: -1 out of range (1:30)"")",ArgumentError,1.0,3714907775990,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,1
2474636020184,0,53,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2474636020184,1,53,"ArgumentError(""Day: 53 out of range (1:31)"")",ArgumentError,1
2195651557489,0,33,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2195651557489,1,33,"ArgumentError(""Day: 33 out of range (1:31)"")",ArgumentError,1
2022892626712,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,2022892626712,1,5,2022892626712-01-05,Dates.Date,1
1924491903989,-1,-10,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1924491903989,0,-10,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1834935423813,0,296778068041702750,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,1834935423813,1,296778068041702750,"ArgumentError(""Day: 296778068041702750 out of range (1:31)"")",ArgumentError,1
1722786364992,-1,30,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1722786364992,0,30,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1589167866695,0,-261,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1589167866695,1,-261,"ArgumentError(""Day: -261 out of range (1:31)"")",ArgumentError,1
1033072537209,0,3815,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1033072537209,1,3815,"ArgumentError(""Day: 3815 out of range (1:31)"")",ArgumentError,1
789359122693,0,-207839139601891,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,13.0,789359122693,1,-207839139601891,"ArgumentError(""Day: -207839139601891 out of range (1:31)"")",ArgumentError,1
719289099117,0,12159,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,719289099117,1,12159,"ArgumentError(""Day: 12159 out of range (1:31)"")",ArgumentError,1
633920927408,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,633920927408,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
531693026184,0,31846921,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,531693026184,1,31846921,"ArgumentError(""Day: 31846921 out of range (1:31)"")",ArgumentError,1
442635335779,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,442635335779,1,1,442635335779-01-01,Dates.Date,1
415816797558,0,-8345,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,415816797558,1,-8345,"ArgumentError(""Day: -8345 out of range (1:31)"")",ArgumentError,1
385034078565,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,385034078565,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
352364526779,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,352364526779,1,1,352364526779-01-01,Dates.Date,1
332784907517,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,332784907517,1,1,332784907517-01-01,Dates.Date,1
126404938601,12,12726,"ArgumentError(""Day: 12726 out of range (1:31)"")",ArgumentError,1.0,126404938601,13,12726,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
124524438503,-1,5780,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,124524438503,0,5780,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
118737977586,-1,64,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,118737977586,0,64,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
108763244701,0,-1898,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,108763244701,1,-1898,"ArgumentError(""Day: -1898 out of range (1:31)"")",ArgumentError,1
94937675051,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,94937675051,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
92501015017,0,-4002,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,92501015017,1,-4002,"ArgumentError(""Day: -4002 out of range (1:31)"")",ArgumentError,1
82498899794,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,82498899794,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
79109798458,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,26.0,79109798458,1,1,79109798458-01-01,Dates.Date,1
76371010504,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,76371010504,1,1,76371010504-01-01,Dates.Date,1
76086205870,0,71,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,76086205870,1,71,"ArgumentError(""Day: 71 out of range (1:31)"")",ArgumentError,1
71577997396,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,71577997396,1,1,71577997396-01-01,Dates.Date,1
63829320140,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,63829320140,1,7,63829320140-01-07,Dates.Date,1
62639513362,-1,181,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,62639513362,0,181,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
54885922282,0,1649809201,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,54885922282,1,1649809201,"ArgumentError(""Day: 1649809201 out of range (1:31)"")",ArgumentError,1
37882628300,0,-1281,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,37882628300,1,-1281,"ArgumentError(""Day: -1281 out of range (1:31)"")",ArgumentError,1
37558892152,0,10,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,37558892152,1,10,37558892152-01-10,Dates.Date,1
25780456972,0,5790,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,25780456972,1,5790,"ArgumentError(""Day: 5790 out of range (1:31)"")",ArgumentError,1
21762603821,0,-109,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,21762603821,1,-109,"ArgumentError(""Day: -109 out of range (1:31)"")",ArgumentError,1
20517839199,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,20517839199,1,5,20517839199-01-05,Dates.Date,1
18751731679,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,18751731679,1,4,18751731679-01-04,Dates.Date,1
16761298356,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,26.0,16761298356,2,1,16761298356-02-01,Dates.Date,1
16135015068,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,16135015068,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
13273998583,0,-5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,13273998583,1,-5,"ArgumentError(""Day: -5 out of range (1:31)"")",ArgumentError,1
12541855704,0,197950679,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,12541855704,1,197950679,"ArgumentError(""Day: 197950679 out of range (1:31)"")",ArgumentError,1
7911155465,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,7911155465,1,13,7911155465-01-13,Dates.Date,1
7186900270,0,43,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,7186900270,1,43,"ArgumentError(""Day: 43 out of range (1:31)"")",ArgumentError,1
6284955746,-10,-7,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,6284955746,-9,-7,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
6238302256,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,6238302256,1,1,6238302256-01-01,Dates.Date,1
6208024331,0,-675206,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,6208024331,1,-675206,"ArgumentError(""Day: -675206 out of range (1:31)"")",ArgumentError,1
6134635610,0,39030310,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,6134635610,1,39030310,"ArgumentError(""Day: 39030310 out of range (1:31)"")",ArgumentError,1
4134121877,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,4134121877,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
4080497467,0,7350,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,4080497467,1,7350,"ArgumentError(""Day: 7350 out of range (1:31)"")",ArgumentError,1
3585186848,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,27.0,3585186848,2,1,3585186848-02-01,Dates.Date,1
3299991952,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3299991952,1,8,3299991952-01-08,Dates.Date,1
3235564038,0,-113,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,3235564038,1,-113,"ArgumentError(""Day: -113 out of range (1:31)"")",ArgumentError,1
3108648804,0,85,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,3108648804,1,85,"ArgumentError(""Day: 85 out of range (1:31)"")",ArgumentError,1
