h,w,output,type,metric,n_h,n_w,n_output,n_type,count
-1,252677718584832,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,252677718584832,Severely obese,String,1
-1,44610879,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,44610879,Severely obese,String,1
-1,32268435,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,32268435,Severely obese,String,1
-1,52076,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,52076,Severely obese,String,1
-1,11026,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,11026,Severely obese,String,1
-1,5899,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5899,Severely obese,String,1
-1,5051,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5051,Severely obese,String,1
-1,4523,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,4523,Severely obese,String,1
-1,3896,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,3896,Severely obese,String,1
-1,3279,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,3279,Severely obese,String,1
-1,2937,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2937,Severely obese,String,1
-1,1349,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1349,Severely obese,String,1
-1,893,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,893,Severely obese,String,1
-1,872,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,872,Severely obese,String,1
-1,632,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,632,Severely obese,String,1
-1,431,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,431,Severely obese,String,1
-1,318,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,318,Severely obese,String,1
-1,248,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,248,Severely obese,String,1
-1,92,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,92,Severely obese,String,1
-1,73,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,73,Severely obese,String,1
-1,64,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,64,Severely obese,String,1
-1,27,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,27,Severely obese,String,1
-1,22,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,22,Severely obese,String,2
-1,21,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,21,Severely obese,String,1
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,15,Severely obese,String,1
-1,14,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,14,Severely obese,String,2
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,7,Severely obese,String,1
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6,Severely obese,String,2
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,5,Severely obese,String,1
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,4,Severely obese,String,2
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,3,Severely obese,String,2
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2,Severely obese,String,1
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1,Severely obese,String,5
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,0,Severely obese,String,3
