h,w,output,type,metric,n_h,n_w,n_output,n_type,count
56,32291243,102969524.9,String,1.0,57,32291243,99388251.8,String,1
52,2,7.4,String,1.0,52,3,11.1,String,1
51,26193,100703.6,String,1.0,52,26193,96867.6,String,1
48,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,48,0,0.0,String,1
46,217754,1029083.2,String,1.0,47,217754,985758.3,String,1
44,20,103.3,String,1.0,45,20,98.8,String,1
44,1,5.2,String,1.0,44,2,10.3,String,1
42,17687,100266.4,String,1.0,43,17687,95657.1,String,1
35,12917580,105449632.7,String,1.0,36,12917580,99672685.2,String,1
35,123497,1008138.8,String,1.0,36,123497,952909.0,String,1
33,10,91.8,String,1.0,33,11,101.0,String,1
31,0,0.0,String,1.0,31,1,10.4,String,1
29,85,1010.7,String,1.0,30,85,944.4,String,1
29,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,29,0,0.0,String,1
28,84099999,1072704068.9,String,1.0,29,84099999,999999988.1,String,1
28,7,89.3,String,1.0,28,8,102.0,String,1
27,728,9986.3,String,1.0,27,729,10000.0,String,1
26,72,1065.1,String,1.0,27,72,987.7,String,1
26,6,88.8,String,1.0,26,7,103.6,String,1
25,0,0.0,String,1.0,25,1,16.0,String,1
24,57,989.6,String,1.0,24,58,1006.9,String,1
21,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,21,0,0.0,String,1
19,0,0.0,String,1.0,19,1,27.7,String,1
18,0,0.0,String,1.0,18,1,30.9,String,1
18,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,18,0,0.0,String,1
14,195,9949.0,String,1.0,14,196,10000.0,String,1
14,1,51.0,String,1.0,14,2,102.0,String,1
12,1,69.4,String,1.0,12,2,138.9,String,2
10,1,100.0,String,1.0,11,1,82.6,String,1
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,10,0,0.0,String,1
9,85,10493.8,String,1.0,10,85,8500.0,String,1
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,9,0,0.0,String,1
8,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8,0,0.0,String,1
7,564,115102.0,String,1.0,8,564,88125.0,String,1
7,53,10816.3,String,1.0,8,53,8281.2,String,1
5,29820321,11928128400.0,String,1.0,6,29820321,8283422500.0,String,1
5,35,14000.0,String,1.0,6,35,9722.2,String,1
5,2,800.0,String,1.0,5,3,1200.0,String,3
5,0,0.0,String,2.0,5,1,400.0,String,1
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5,0,0.0,String,2
4,195,121875.0,String,1.0,5,195,78000.0,String,1
4,15,9375.0,String,1.0,4,16,10000.0,String,1
3,1073069024263543625,1192298915848381792256.0,String,1.0,4,1073069024263543625,670668140164714725376.0,String,1
3,14260175,15844638888.9,String,1.0,4,14260175,8912609375.0,String,1
3,0,0.0,String,3.0,3,1,1111.1,String,1
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3,0,0.0,String,3
2,0,0.0,String,3.0,2,1,2500.0,String,1
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2,0,0.0,String,2
1,182,1820000.0,String,1.0,2,182,455000.0,String,1
1,27,270000.0,String,1.0,2,27,67500.0,String,1
1,13,130000.0,String,1.0,2,13,32500.0,String,1
1,3,30000.0,String,1.0,2,3,7500.0,String,1
1,0,0.0,String,4.0,1,1,10000.0,String,3
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1,0,0.0,String,10
0,45359552700133785,Inf,String,20.0,1,45359552700133785,453595527001337823232.0,String,1
0,27504870822735325,Inf,String,20.0,1,27504870822735325,275048708227353214976.0,String,1
0,1993211797570227,Inf,String,19.0,1,1993211797570227,19932117975702269952.0,String,1
0,78625987408,Inf,String,14.0,1,78625987408,786259874080000.0,String,1
0,3534558077,Inf,String,13.0,1,3534558077,35345580770000.0,String,1
0,65323889,Inf,String,11.0,1,65323889,653238890000.0,String,1
0,12010511,Inf,String,11.0,1,12010511,120105110000.0,String,1
0,45020,Inf,String,8.0,1,45020,450200000.0,String,1
0,13381,Inf,String,8.0,1,13381,133810000.0,String,1
0,12362,Inf,String,8.0,1,12362,123620000.0,String,1
0,9380,Inf,String,7.0,1,9380,93800000.0,String,1
0,3061,Inf,String,7.0,1,3061,30610000.0,String,1
0,2259,Inf,String,7.0,1,2259,22590000.0,String,1
0,945,Inf,String,6.0,1,945,9450000.0,String,1
0,731,Inf,String,6.0,1,731,7310000.0,String,1
0,506,Inf,String,6.0,1,506,5060000.0,String,1
0,253,Inf,String,6.0,1,253,2530000.0,String,1
0,166,Inf,String,6.0,1,166,1660000.0,String,1
0,77,Inf,String,5.0,1,77,770000.0,String,1
0,49,Inf,String,5.0,1,49,490000.0,String,1
0,38,Inf,String,5.0,1,38,380000.0,String,1
0,14,Inf,String,5.0,1,14,140000.0,String,1
0,13,Inf,String,5.0,1,13,130000.0,String,1
0,6,Inf,String,4.0,1,6,60000.0,String,2
0,5,Inf,String,4.0,1,5,50000.0,String,2
0,4,Inf,String,4.0,1,4,40000.0,String,1
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,0,NaN,String,14
-1,3522392720856,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,3522392720856,Inf,String,1
-1,419984492618,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,419984492618,Inf,String,1
-1,606399807,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,606399807,Inf,String,1
-1,213433429,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,213433429,Inf,String,1
-1,200078643,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,200078643,Inf,String,1
-1,21310685,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,21310685,Inf,String,1
-1,15632272,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,15632272,Inf,String,1
-1,13168530,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,13168530,Inf,String,1
-1,6725209,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,6725209,Inf,String,1
-1,6077377,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,6077377,Inf,String,1
-1,3212044,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,3212044,Inf,String,1
-1,1848618,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,1848618,Inf,String,1
-1,479179,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,479179,Inf,String,1
-1,388985,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,388985,Inf,String,1
-1,245223,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,245223,Inf,String,1
-1,125026,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,125026,Inf,String,1
-1,34549,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,34549,Inf,String,1
-1,26172,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,26172,Inf,String,1
-1,15263,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,15263,Inf,String,1
-1,8527,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,8527,Inf,String,1
-1,4994,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,4994,Inf,String,1
-1,3647,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,3647,Inf,String,1
-1,2043,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,2043,Inf,String,1
-1,1865,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,1865,Inf,String,1
-1,1424,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,1424,Inf,String,1
-1,1347,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,1347,Inf,String,1
-1,994,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,994,Inf,String,1
-1,886,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,886,Inf,String,1
-1,810,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,810,Inf,String,1
-1,729,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,729,Inf,String,1
-1,668,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,668,Inf,String,1
-1,254,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,254,Inf,String,1
-1,246,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,246,Inf,String,1
-1,245,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,245,Inf,String,1
-1,238,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,238,Inf,String,1
-1,200,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,200,Inf,String,1
-1,166,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,166,Inf,String,1
-1,109,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,109,Inf,String,2
-1,102,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,102,Inf,String,1
-1,88,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,88,Inf,String,1
-1,70,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,70,Inf,String,1
-1,65,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,65,Inf,String,1
-1,61,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,61,Inf,String,1
-1,54,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,54,Inf,String,1
-1,51,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,51,Inf,String,1
-1,46,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,46,Inf,String,1
-1,45,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,45,Inf,String,1
-1,43,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,43,Inf,String,1
-1,41,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,41,Inf,String,1
-1,39,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,39,Inf,String,1
-1,37,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,37,Inf,String,1
-1,35,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,35,Inf,String,1
-1,28,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,28,Inf,String,1
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,15,Inf,String,1
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,12,Inf,String,1
-1,11,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,11,Inf,String,1
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,10,Inf,String,2
-1,8,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,8,Inf,String,1
-1,7,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,7,Inf,String,3
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,6,Inf,String,1
-1,5,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,5,Inf,String,2
-1,4,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,4,Inf,String,2
-1,3,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,3,Inf,String,4
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,2,Inf,String,1
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,1,Inf,String,16
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,0,0,NaN,String,4
