h,w,output,type,metric,n_h,n_w,n_output,n_type,count
6079,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6079,0,Underweight,String,1
5259,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5259,0,Underweight,String,1
4179,32222,Normal,String,5.0,4180,32222,Underweight,String,1
2932,25755,Severely obese,String,9.0,2933,25755,Obese,String,1
2294,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2294,0,Underweight,String,1
1687,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1687,0,Underweight,String,1
1622,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1622,0,Underweight,String,1
477,419,Underweight,String,5.0,477,420,Normal,String,1
472,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,472,0,Underweight,String,1
461,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,461,0,Underweight,String,1
295,161,Normal,String,5.0,296,161,Underweight,String,1
293,158,Underweight,String,5.0,293,159,Normal,String,1
241,107,Underweight,String,5.0,241,108,Normal,String,1
240,172,Obese,String,9.0,240,173,Severely obese,String,1
154,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,154,0,Underweight,String,1
143,62,Severely obese,String,9.0,144,62,Obese,String,1
132,44,Obese,String,5.0,133,44,Overweight,String,1
120,27,Normal,String,5.0,121,27,Underweight,String,1
101,30,Obese,String,9.0,101,31,Severely obese,String,1
65,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,65,0,Underweight,String,1
59,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,59,0,Underweight,String,1
55,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,55,0,Underweight,String,1
52,5,Normal,String,5.0,53,5,Underweight,String,1
50,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,50,0,Underweight,String,1
49,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,49,0,Underweight,String,1
48,7,Severely obese,String,9.0,49,7,Obese,String,2
40,3,Normal,String,5.0,41,3,Underweight,String,1
37,4,Obese,String,9.0,37,5,Severely obese,String,1
32,3,Obese,String,9.0,32,4,Severely obese,String,1
23,1,Normal,String,8.0,23,2,Severely obese,String,2
22,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22,0,Underweight,String,1
21,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,21,0,Underweight,String,1
20,1,Obese,String,9.0,20,2,Severely obese,String,1
17,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17,0,Underweight,String,1
14,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14,0,Underweight,String,1
12,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,12,0,Underweight,String,2
11,0,Underweight,String,3.0,11,1,Severely obese,String,1
11,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,11,0,Underweight,String,3
10,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,10,0,Underweight,String,1
9,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9,0,Underweight,String,1
7,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7,0,Underweight,String,2
6,0,Underweight,String,3.0,6,1,Severely obese,String,1
5,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5,0,Underweight,String,7
4,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4,0,Underweight,String,1
3,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3,0,Underweight,String,2
2,0,Underweight,String,3.0,2,1,Severely obese,String,1
2,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2,0,Underweight,String,3
1,0,Underweight,String,3.0,1,1,Severely obese,String,7
1,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1,0,Underweight,String,10
0,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,0,Severely obese,String,23
-1,2451373782907951392,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2451373782907951392,Severely obese,String,1
-1,43489459057839641,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,43489459057839641,Severely obese,String,1
-1,24752721382727950,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,24752721382727950,Severely obese,String,1
-1,1197505235152668,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1197505235152668,Severely obese,String,1
-1,1700129739,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1700129739,Severely obese,String,1
-1,666160861,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,666160861,Severely obese,String,1
-1,455505264,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,455505264,Severely obese,String,1
-1,180889973,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,180889973,Severely obese,String,1
-1,165882208,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,165882208,Severely obese,String,1
-1,16443842,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,16443842,Severely obese,String,1
-1,8937659,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,8937659,Severely obese,String,1
-1,3795021,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,3795021,Severely obese,String,1
-1,544352,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,544352,Severely obese,String,1
-1,417808,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,417808,Severely obese,String,1
-1,206036,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,206036,Severely obese,String,1
-1,88600,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,88600,Severely obese,String,1
-1,51065,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,51065,Severely obese,String,1
-1,45805,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,45805,Severely obese,String,1
-1,26836,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,26836,Severely obese,String,1
-1,14684,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,14684,Severely obese,String,1
-1,11465,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,11465,Severely obese,String,1
-1,6680,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6680,Severely obese,String,1
-1,6166,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6166,Severely obese,String,1
-1,3037,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,3037,Severely obese,String,1
-1,448,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,448,Severely obese,String,1
-1,344,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,344,Severely obese,String,1
-1,177,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,177,Severely obese,String,1
-1,84,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,84,Severely obese,String,1
-1,56,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,56,Severely obese,String,1
-1,48,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,48,Severely obese,String,1
-1,29,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,29,Severely obese,String,1
-1,19,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,19,Severely obese,String,1
-1,15,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,15,Severely obese,String,1
-1,12,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,12,Severely obese,String,1
-1,10,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,10,Severely obese,String,1
-1,6,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,6,Severely obese,String,1
-1,2,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,2,Severely obese,String,3
-1,1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,1,Severely obese,String,6
-1,0,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,41.0,0,0,Severely obese,String,2
